slate,rank,pts,pct,cash,stack,bb,split,dst_own,dst_opp_total,dst_sal,own_sum,n_low,n_chalk,sal,flex_pos,entry,mine,stack_bin,bb_bin,dst_tier,dst_opp_tier,own_q,sal_bin
wk2_main,8735,109.48001,0.44854148251041803,False,1,0,2-4,15.78,16.47,3600,147.51,1,1,50000,RB,gatorsfan2884,False,1,0,12-25%,low O/U,Q4 chalk,>49.9k
wk2_main,8735,109.48001,0.44854148251041803,False,0,1,2-4,5.35,23.67,2400,113.83999999999999,4,2,50000,RB,nevinator99,False,0,1,5-12%,high O/U,Q3,>49.9k
wk2_main,8735,109.48001,0.44854148251041803,False,2,1,3-3,15.78,16.47,3600,120.69,4,2,49900,TE,mzebbie,False,2,1,12-25%,low O/U,Q3,49.6-49.9k
wk2_main,8735,109.48,0.44854148251041803,False,3,0,4-2,15.78,16.47,3600,93.85,2,0,50000,RB,j83pm224,False,3,0,12-25%,low O/U,Q2,>49.9k
wk2_main,8735,109.48,0.44854148251041803,False,2,1,3-3,3.25,21.47,2800,84.32,4,1,49700,RB,ImAndru,False,2,1,<5%,mid,Q1 low,49.6-49.9k
wk2_main,8735,109.48,0.44854148251041803,False,2,1,3-3,5.51,16.22,3700,104.78999999999999,3,1,49900,RB,arobinson11,False,2,1,5-12%,low O/U,Q2,49.6-49.9k
wk2_main,8735,109.48,0.44854148251041803,False,2,0,3-3,0.91,20.5,3400,78.88,4,0,50000,TE,opie29,False,2,0,<5%,mid,Q1 low,>49.9k
wk2_main,8735,109.48,0.44854148251041803,False,1,0,2-4,15.78,16.47,3600,155.47,0,2,49900,WR,skotka,False,1,0,12-25%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,8735,109.48,0.44854148251041803,False,2,0,3-3,15.78,16.47,3600,130.8,2,2,50000,RB,BronxxBomberz,False,2,0,12-25%,low O/U,Q4 chalk,>49.9k
wk2_main,8735,109.48,0.44854148251041803,False,1,1,2-4,1.65,25.06,2600,95.92,4,1,50000,RB,Jlewi,False,1,1,<5%,high O/U,Q2,>49.9k
wk2_main,8735,109.48,0.44854148251041803,False,2,0,3-3,1.63,21.03,3000,90.67,2,0,50000,WR,Metalhead1285,False,2,0,<5%,mid,Q2,>49.9k
wk2_main,8746,109.46,0.44784695037252176,False,2,0,3-3,2.3,24.92,2200,95.16,4,1,49500,WR,DougDubs,False,2,0,<5%,high O/U,Q2,49-49.6k
wk2_main,8747,109.42001,0.4477838110872585,False,2,1,3-3,5.49,20.53,2700,98.99,2,1,49800,WR,rgeorge05,False,2,1,5-12%,mid,Q2,49.6-49.9k
wk2_main,8747,109.420006,0.4477838110872585,False,2,0,3-3,4.79,22.94,2800,94.19,3,1,50000,RB,ACEking007,False,2,0,<5%,mid,Q2,>49.9k
wk2_main,8747,109.420006,0.4477838110872585,False,0,1,1-5,5.06,22.44,2500,149.25,0,2,49900,RB,nerfdaddy,False,0,1,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,8747,109.420006,0.4477838110872585,False,0,0,1-5,5.38,18.25,3300,110.89,2,1,50000,RB,dingowalleye,False,0,0,5-12%,low O/U,Q3,>49.9k
wk2_main,8747,109.420006,0.4477838110872585,False,2,1,3-3,11.37,23.97,2400,109.19,3,1,50000,WR,jtheus71,False,2,1,5-12%,high O/U,Q3,>49.9k
wk2_main,8747,109.420006,0.4477838110872585,False,1,1,2-4,5.36,18.39,3100,137.6,1,2,49800,RB,dfusco,False,1,1,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,8747,109.420006,0.4477838110872585,False,2,0,3-3,15.78,16.47,3600,165.01999999999998,0,1,50000,WR,jphipps22,False,2,0,12-25%,low O/U,Q4 chalk,>49.9k
wk2_main,8747,109.42,0.4477838110872585,False,2,1,3-3,15.78,16.47,3600,139.54,2,2,50000,WR,L_Faction,False,2,1,12-25%,low O/U,Q4 chalk,>49.9k
wk2_main,8755,109.40002,0.4472786968051522,False,2,1,3-3,5.36,18.39,3100,137.47,1,2,50000,WR,pmirizio3,False,2,1,5-12%,mid,Q4 chalk,>49.9k
wk2_main,8755,109.4,0.4472786968051522,False,1,1,2-4,11.37,23.97,2400,105.34,3,1,50000,WR,WarLeagle,False,1,1,5-12%,high O/U,Q2,>49.9k
wk2_main,8755,109.4,0.4472786968051522,False,0,0,2-4,9.23,15.86,3800,52.69,5,0,49600,WR,afcado,False,0,0,5-12%,low O/U,Q1 low,49-49.6k
wk2_main,8758,109.380005,0.44708927894936235,False,1,0,2-4,4.79,22.94,2800,89.9,3,1,50000,WR,bigbuckforme,False,1,0,<5%,mid,Q2,>49.9k
wk2_main,8758,109.380005,0.44708927894936235,False,0,0,2-4,9.23,15.86,3800,123.91,3,2,49900,WR,wbfd115,False,0,0,5-12%,low O/U,Q3,49.6-49.9k
wk2_main,8758,109.380005,0.44708927894936235,False,2,1,3-3,15.78,16.47,3600,123.77,2,1,49800,WR,ballmiamifan,False,2,1,12-25%,low O/U,Q3,49.6-49.9k
wk2_main,8758,109.380005,0.44708927894936235,False,2,1,3-3,2.31,24.08,2700,119.33,3,2,50000,WR,zelda73,False,2,1,<5%,high O/U,Q3,>49.9k
wk2_main,8758,109.380005,0.44708927894936235,False,1,0,2-4,1.65,25.06,2600,85.79,4,1,50000,WR,its_JD89,False,1,0,<5%,high O/U,Q1 low,>49.9k
wk2_main,8758,109.380005,0.44708927894936235,False,1,0,2-4,5.36,18.39,3100,116.03,0,1,49600,RB,hefesloth,False,1,0,5-12%,mid,Q3,49-49.6k
wk2_main,8758,109.380005,0.44708927894936235,False,1,0,2-4,15.78,16.47,3600,149.27,0,2,49700,WR,nav0808,False,1,0,12-25%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,8758,109.38,0.44708927894936235,False,1,1,2-4,1.63,21.03,3000,132.93,2,2,50000,WR,ScottyT14,False,1,1,<5%,mid,Q4 chalk,>49.9k
wk2_main,8758,109.38,0.44708927894936235,False,2,1,3-3,3.66,18.5,3500,94.69,4,1,49900,RB,drewpatrick,False,2,1,<5%,mid,Q2,49.6-49.9k
wk2_main,8767,109.36001,0.4465210253819927,False,1,0,2-4,5.36,18.39,3100,50.69,5,0,50000,WR,nickouttabeer,False,1,0,5-12%,mid,Q1 low,>49.9k
wk2_main,8767,109.36,0.4465210253819927,False,2,1,3-3,1.0,22.97,2900,82.69,2,0,50000,RB,jamsjams03,False,2,1,<5%,high O/U,Q1 low,>49.9k
wk2_main,8767,109.36,0.4465210253819927,False,2,1,3-3,3.25,21.47,2800,141.6,1,1,50000,RB,gator3030,False,2,1,<5%,mid,Q4 chalk,>49.9k
wk2_main,8767,109.36,0.4465210253819927,False,2,1,3-3,3.25,21.47,2800,141.6,1,1,50000,RB,salatso22,False,2,1,<5%,mid,Q4 chalk,>49.9k
wk2_main,8767,109.36,0.4465210253819927,False,2,3,3-3,5.51,16.22,3700,106.00999999999999,4,1,50000,RB,renza4699,False,2,2,5-12%,low O/U,Q2,>49.9k
wk2_main,8767,109.35999,0.4465210253819927,False,1,1,2-4,5.36,18.39,3100,89.77,3,1,49900,WR,wooftits,False,1,1,5-12%,mid,Q2,49.6-49.9k
wk2_main,8773,109.32001,0.44614218967041297,False,1,1,2-4,4.79,22.94,2800,115.61,3,1,49900,WR,dannybagz,False,1,1,<5%,mid,Q3,49.6-49.9k
wk2_main,8773,109.32001,0.44614218967041297,False,2,1,3-3,5.36,18.39,3100,143.81,1,2,49800,TE,tweedjoe,False,2,1,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,8775,109.3,0.44601591109988636,False,0,0,2-4,11.37,23.97,2400,90.19,5,1,50000,RB,PayMyBillsPlease904,False,0,0,5-12%,high O/U,Q2,>49.9k
wk2_main,8775,109.3,0.44601591109988636,False,2,0,3-3,1.65,25.06,2600,140.28,3,2,49800,WR,gman1282,False,2,0,<5%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,8777,109.28001,0.44588963252935976,False,1,1,2-4,9.23,15.86,3800,131.53,1,2,49900,RB,MFleshman,False,1,1,5-12%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,8777,109.28001,0.44588963252935976,False,1,1,2-4,9.23,15.86,3800,70.35,3,0,49800,WR,Hamner20,False,1,1,5-12%,low O/U,Q1 low,49.6-49.9k
wk2_main,8777,109.28001,0.44588963252935976,False,1,0,2-4,5.38,18.25,3300,79.28999999999999,4,1,50000,WR,Dutch16,False,1,0,5-12%,low O/U,Q1 low,>49.9k
wk2_main,8777,109.28001,0.44588963252935976,False,0,0,2-4,11.37,23.97,2400,80.3,2,0,49900,RB,mackpate,False,0,0,5-12%,high O/U,Q1 low,49.6-49.9k
wk2_main,8777,109.28,0.44588963252935976,False,1,0,2-4,5.06,22.44,2500,137.63,2,2,49900,RB,borgesgorgeous,False,1,0,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,8777,109.28,0.44588963252935976,False,1,1,2-4,4.79,22.94,2800,94.62,4,1,49900,RB,LUCIDGATOR1,False,1,1,<5%,mid,Q2,49.6-49.9k
wk2_main,8777,109.28,0.44588963252935976,False,1,0,2-4,1.65,25.06,2600,102.64,3,1,49800,RB,uwately,False,1,0,<5%,high O/U,Q2,49.6-49.9k
wk2_main,8784,109.26,0.4454476575325167,False,1,1,2-4,2.16,18.44,3200,147.53,1,2,50000,WR,Brebs21,False,1,1,<5%,mid,Q4 chalk,>49.9k
wk2_main,8784,109.26,0.4454476575325167,False,1,0,2-4,5.51,16.22,3700,127.53999999999999,2,2,50000,RB,dbenasty,False,1,0,5-12%,low O/U,Q3,>49.9k
wk2_main,8784,109.26,0.4454476575325167,False,1,0,2-4,1.65,25.06,2600,127.88,2,1,50000,WR,yjstinger,False,1,0,<5%,high O/U,Q3,>49.9k
wk2_main,8784,109.259995,0.4454476575325167,False,1,0,2-4,11.37,23.97,2400,109.67999999999999,2,1,49800,WR,nol08,False,1,0,5-12%,high O/U,Q3,49.6-49.9k
wk2_main,8784,109.259995,0.4454476575325167,False,1,0,2-4,4.79,22.94,2800,48.36,5,0,49000,TE,christyjosaab,False,1,0,<5%,mid,Q1 low,<49k
wk2_main,8789,109.22,0.44513196110620024,False,1,1,2-4,5.49,20.53,2700,84.18,2,0,50000,RB,PeterPuffer4Lyfe,False,1,1,5-12%,mid,Q1 low,>49.9k
wk2_main,8789,109.22,0.44513196110620024,False,0,0,1-5,1.65,25.06,2600,124.78999999999999,4,2,49900,RB,btyler13,False,0,0,<5%,high O/U,Q3,49.6-49.9k
wk2_main,8789,109.22,0.44513196110620024,False,0,0,1-5,2.25,23.22,2100,107.03,3,1,49800,RB,V-Idiots,False,0,0,<5%,high O/U,Q2,49.6-49.9k
wk2_main,8789,109.22,0.44513196110620024,False,0,0,2-4,9.23,15.86,3800,128.35999999999999,2,2,49900,TE,Gear7,False,0,0,5-12%,low O/U,Q3,49.6-49.9k
wk2_main,8789,109.21999,0.44513196110620024,False,2,0,3-3,5.51,16.22,3700,139.04,1,2,50000,RB,aurum48,False,2,0,5-12%,low O/U,Q4 chalk,>49.9k
wk2_main,8794,109.200005,0.4448162646798838,False,1,0,2-4,0.23,27.53,2500,85.14999999999999,3,1,49500,RB,lanirz,False,1,0,<5%,high O/U,Q1 low,49-49.6k
wk2_main,8794,109.2,0.4448162646798838,False,1,0,3-3,9.23,15.86,3800,74.63,4,0,49900,WR,dallas1shun,False,1,0,5-12%,low O/U,Q1 low,49.6-49.9k
wk2_main,8794,109.19999,0.4448162646798838,False,1,0,2-4,5.38,18.25,3300,50.69,4,0,50000,RB,ShaidyAdvice,False,1,0,5-12%,low O/U,Q1 low,>49.9k
wk2_main,8797,109.18001,0.4446268468240939,False,0,0,2-4,15.78,16.47,3600,155.63,1,3,50000,RB,cboysrulz,False,0,0,12-25%,low O/U,Q4 chalk,>49.9k
wk2_main,8797,109.18001,0.4446268468240939,False,2,0,3-3,5.36,18.39,3100,128.49,1,1,49500,RB,kbrown215,False,2,0,5-12%,mid,Q3,49-49.6k
wk2_main,8797,109.18001,0.4446268468240939,False,1,0,2-4,1.63,21.03,3000,141.39,2,2,50000,RB,KevKy,False,1,0,<5%,mid,Q4 chalk,>49.9k
wk2_main,8797,109.18001,0.4446268468240939,False,1,0,3-3,5.51,16.22,3700,85.33,2,0,49600,WR,Schwinger63,False,1,0,5-12%,low O/U,Q1 low,49-49.6k
wk2_main,8797,109.18001,0.4446268468240939,False,3,0,4-2,5.51,16.22,3700,99.22999999999999,2,1,49600,WR,Wallace412,False,3,0,5-12%,low O/U,Q2,49-49.6k
wk2_main,8797,109.18,0.4446268468240939,False,1,0,2-4,15.78,16.47,3600,115.62,2,1,50000,RB,SplitterSauce,False,1,0,12-25%,low O/U,Q3,>49.9k
wk2_main,8797,109.18,0.4446268468240939,False,1,0,2-4,4.79,22.94,2800,133.44,2,1,49900,RB,bmay12,False,1,0,<5%,mid,Q4 chalk,49.6-49.9k
wk2_main,8797,109.18,0.4446268468240939,False,2,0,3-3,4.79,22.94,2800,99.22999999999999,4,1,50000,TE,jakejay23,False,2,0,<5%,mid,Q2,>49.9k
wk2_main,8797,109.18,0.4446268468240939,False,2,0,3-3,9.23,15.86,3800,71.33,3,0,49800,WR,whosyourdad,False,2,0,5-12%,low O/U,Q1 low,49.6-49.9k
wk2_main,8797,109.18,0.4446268468240939,False,1,1,2-4,15.78,16.47,3600,126.67999999999999,0,1,50000,RB,JBTribeTime,False,1,1,12-25%,low O/U,Q3,>49.9k
wk2_main,8797,109.18,0.4446268468240939,False,1,1,2-4,15.78,16.47,3600,127.61,1,1,50000,RB,Jcharles66,False,1,1,12-25%,low O/U,Q3,>49.9k
wk2_main,8797,109.18,0.4446268468240939,False,1,1,2-4,5.06,22.44,2500,139.85,1,2,49700,WR,donnybrasco47,False,1,1,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,8797,109.18,0.4446268468240939,False,1,0,2-4,1.63,21.03,3000,41.260000000000005,6,0,50000,RB,sameel,False,1,0,<5%,mid,Q1 low,>49.9k
wk2_main,8797,109.18,0.4446268468240939,False,0,0,2-4,2.31,24.08,2700,68.03,4,0,49900,WR,JProbst88,False,0,0,<5%,high O/U,Q1 low,49.6-49.9k
wk2_main,8797,109.18,0.4446268468240939,False,1,0,2-4,9.23,15.86,3800,114.48,2,1,50000,RB,beckley06,False,1,0,5-12%,low O/U,Q3,>49.9k
wk2_main,8797,109.17999,0.4446268468240939,False,1,0,2-4,9.23,15.86,3800,62.400000000000006,4,0,49400,TE,SolarGarlic94,False,1,0,5-12%,low O/U,Q1 low,49-49.6k
wk2_main,8813,109.16,0.4436166182598813,False,1,1,2-4,15.78,16.47,3600,158.0,0,2,49500,TE,LiveKing62864,False,1,1,12-25%,low O/U,Q4 chalk,49-49.6k
wk2_main,8813,109.16,0.4436166182598813,False,2,1,3-3,11.37,23.97,2400,102.07,3,1,49500,RB,mattinflorida,False,2,1,5-12%,high O/U,Q2,49-49.6k
wk2_main,8813,109.159996,0.4436166182598813,False,2,0,3-3,11.37,23.97,2400,99.86999999999999,4,1,49300,RB,elawing,False,2,0,5-12%,high O/U,Q2,49-49.6k
wk2_main,8816,109.14001,0.44342720040409145,False,1,2,2-4,5.36,18.39,3100,120.16,1,1,49900,RB,jzim103,False,1,2,5-12%,mid,Q3,49.6-49.9k
wk2_main,8816,109.14001,0.44342720040409145,False,1,1,2-4,5.38,18.25,3300,149.87,1,3,49600,RB,kidzero,False,1,1,5-12%,low O/U,Q4 chalk,49-49.6k
wk2_main,8816,109.14,0.44342720040409145,False,1,2,2-4,11.37,23.97,2400,135.57999999999998,0,2,50000,RB,willmca32,False,1,2,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,8819,109.12001,0.4432377825483016,False,0,0,1-5,5.49,20.53,2700,133.97,1,2,49900,RB,n2fotoz,False,0,0,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,8819,109.12,0.4432377825483016,False,1,1,2-4,11.37,23.97,2400,80.37,2,0,50000,WR,Dafunkster,False,1,1,5-12%,high O/U,Q1 low,>49.9k
wk2_main,8819,109.12,0.4432377825483016,False,1,1,2-4,1.65,25.06,2600,81.97999999999999,5,1,49900,RB,Mr.KingIsh,False,1,1,<5%,high O/U,Q1 low,49.6-49.9k
wk2_main,8819,109.12,0.4432377825483016,False,1,1,2-4,2.16,18.44,3200,138.31,3,2,50000,RB,GoRoute84HTTR,False,1,1,<5%,mid,Q4 chalk,>49.9k
wk2_main,8819,109.12,0.4432377825483016,False,2,0,3-3,5.35,23.67,2400,181.98,0,3,50000,RB,watchtheleatherman,False,2,0,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,8819,109.12,0.4432377825483016,False,0,1,2-4,1.63,21.03,3000,89.5,3,1,50000,WR,Dexter1967,False,0,1,<5%,mid,Q2,>49.9k
wk2_main,8819,109.12,0.4432377825483016,False,2,0,3-3,5.49,20.53,2700,126.05,0,1,50000,WR,Cage5252,False,2,0,5-12%,mid,Q3,>49.9k
wk2_main,8819,109.12,0.4432377825483016,False,3,0,4-2,5.35,23.67,2400,122.69,1,1,50000,WR,slippery007,False,3,0,5-12%,high O/U,Q3,>49.9k
wk2_main,8819,109.119995,0.4432377825483016,False,2,1,3-3,3.66,18.5,3500,62.75,6,1,49900,WR,mrxkronz,False,2,1,<5%,mid,Q1 low,49.6-49.9k
wk2_main,8819,109.119995,0.4432377825483016,False,1,0,2-4,9.23,15.86,3800,78.44,2,0,50000,WR,balcomx,False,1,0,5-12%,low O/U,Q1 low,>49.9k
wk2_main,8819,109.119995,0.4432377825483016,False,1,3,3-3,9.23,15.86,3800,93.33,2,0,49800,TE,draftjoshallen19,False,1,2,5-12%,low O/U,Q2,49.6-49.9k
wk2_main,8819,109.119995,0.4432377825483016,False,1,1,2-4,5.36,18.39,3100,112.06,2,1,50000,RB,andrewfleming14,False,1,1,5-12%,mid,Q3,>49.9k
wk2_main,8819,109.119995,0.4432377825483016,False,1,2,2-4,3.66,18.5,3500,92.25,3,0,49900,WR,dwright596,False,1,2,<5%,mid,Q2,49.6-49.9k
wk2_main,8819,109.119995,0.4432377825483016,False,1,0,2-4,15.78,16.47,3600,86.83,4,1,49700,WR,MChristian22,False,1,0,12-25%,low O/U,Q1 low,49.6-49.9k
wk2_main,8819,109.119995,0.4432377825483016,False,0,0,1-5,2.31,24.08,2700,87.78999999999999,3,1,50000,TE,Giovanni64,False,0,0,<5%,high O/U,Q2,>49.9k
wk2_main,8834,109.100006,0.4422906932693522,False,1,0,2-4,5.38,18.25,3300,124.6,2,2,49900,RB,icemike23,False,1,0,5-12%,low O/U,Q3,49.6-49.9k
wk2_main,8834,109.1,0.4422906932693522,False,1,1,2-4,11.37,23.97,2400,126.67,1,1,50000,WR,dcoppes,False,1,1,5-12%,high O/U,Q3,>49.9k
wk2_main,8836,109.08001,0.4421644146988256,False,1,1,2-4,2.1,21.42,3000,122.48,1,1,50000,RB,SoCal_Chowd,False,1,1,<5%,mid,Q3,>49.9k
wk2_main,8836,109.08001,0.4421644146988256,False,1,0,2-4,1.63,21.03,3000,70.37,3,0,50000,WR,dgcollins28,False,1,0,<5%,mid,Q1 low,>49.9k
wk2_main,8836,109.08,0.4421644146988256,False,2,2,3-3,15.78,16.47,3600,73.34,3,0,49900,RB,FosterMel86,False,2,2,12-25%,low O/U,Q1 low,49.6-49.9k
wk2_main,8836,109.08,0.4421644146988256,False,2,0,3-3,5.35,23.67,2400,107.31,2,1,49600,RB,Jemaneye,False,2,0,5-12%,high O/U,Q2,49-49.6k
wk2_main,8836,109.08,0.4421644146988256,False,1,0,2-4,5.06,22.44,2500,116.39,1,1,49500,WR,sheriffbart,False,1,0,5-12%,mid,Q3,49-49.6k
wk2_main,8836,109.08,0.4421644146988256,False,1,1,2-4,5.51,16.22,3700,90.8,4,1,49200,RB,cjc4710,False,1,1,5-12%,low O/U,Q2,49-49.6k
wk2_main,8836,109.079994,0.4421644146988256,False,1,0,2-4,9.23,15.86,3800,85.71,4,1,50000,RB,Anesthesia,False,1,0,5-12%,low O/U,Q1 low,>49.9k
wk2_main,8836,109.079994,0.4421644146988256,False,2,0,3-3,2.31,24.08,2700,69.01,4,0,49800,RB,FreefromTI,False,2,0,<5%,high O/U,Q1 low,49.6-49.9k
wk2_main,8836,109.079994,0.4421644146988256,False,1,0,2-4,9.23,15.86,3800,66.78,2,0,50000,WR,paz777,False,1,0,5-12%,low O/U,Q1 low,>49.9k
wk2_main,8845,109.060005,0.44159616113145594,False,1,1,2-4,15.78,16.47,3600,78.93,3,0,50000,RB,jsustar,False,1,1,12-25%,low O/U,Q1 low,>49.9k
wk2_main,8845,109.060005,0.44159616113145594,False,0,0,2-4,5.06,22.44,2500,36.85,6,0,50000,WR,rjaffe1000,False,0,0,5-12%,mid,Q1 low,>49.9k
wk2_main,8845,109.060005,0.44159616113145594,False,1,1,2-4,15.78,16.47,3600,106.08,3,1,50000,WR,Jriddle182,False,1,1,12-25%,low O/U,Q2,>49.9k
wk2_main,8845,109.06,0.44159616113145594,False,2,1,3-3,1.0,22.97,2900,135.76999999999998,2,2,49900,RB,grantgarrison1,False,2,1,<5%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,8845,109.06,0.44159616113145594,False,2,1,3-3,1.0,22.97,2900,135.76999999999998,2,2,49900,RB,bck4gators,False,2,1,<5%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,8845,109.06,0.44159616113145594,False,2,1,3-3,1.0,22.97,2900,135.76999999999998,2,2,49900,RB,BlakeOtis76,False,2,1,<5%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,8845,109.06,0.44159616113145594,False,0,0,1-5,4.79,22.94,2800,88.24,4,1,49900,TE,CCorrigan16,False,0,0,<5%,mid,Q2,49.6-49.9k
wk2_main,8852,109.04001,0.441154186134613,False,1,1,2-4,5.38,18.25,3300,101.28999999999999,1,1,49800,WR,sampage12,False,1,1,5-12%,low O/U,Q2,49.6-49.9k
wk2_main,8852,109.04001,0.441154186134613,False,1,0,2-4,11.37,23.97,2400,158.59,0,3,50000,TE,DRiebs,False,1,0,5-12%,high O/U,Q4 chalk,>49.9k
wk2_main,8852,109.04,0.441154186134613,False,0,1,1-5,15.78,16.47,3600,120.79,0,1,50000,WR,warpigs85,False,0,1,12-25%,low O/U,Q3,>49.9k
wk2_main,8852,109.04,0.441154186134613,False,2,1,3-3,11.37,23.97,2400,114.35,3,1,49900,TE,jaketorgy4,False,2,1,5-12%,high O/U,Q3,49.6-49.9k
wk2_main,8856,109.02001,0.4409016289935598,False,0,0,2-4,3.66,18.5,3500,80.85,6,1,49900,RB,sivsman1966,False,0,0,<5%,mid,Q1 low,49.6-49.9k
wk2_main,8856,109.02001,0.4409016289935598,False,0,0,1-5,9.23,15.86,3800,112.2,2,1,50000,WR,mcpoylebros,False,0,0,5-12%,low O/U,Q3,>49.9k
wk2_main,8856,109.020004,0.4409016289935598,False,0,0,1-5,2.1,21.42,3000,62.82,4,0,49300,WR,esarratt,False,0,0,<5%,mid,Q1 low,49-49.6k
wk2_main,8856,109.020004,0.4409016289935598,False,1,0,2-4,5.36,18.39,3100,94.12,1,0,50000,WR,bdflrogues,False,1,0,5-12%,mid,Q2,>49.9k
wk2_main,8856,109.020004,0.4409016289935598,False,0,0,2-4,15.78,16.47,3600,86.32,5,1,50000,RB,Missladypenny,False,0,0,12-25%,low O/U,Q1 low,>49.9k
wk2_main,8856,109.020004,0.4409016289935598,False,2,2,3-3,3.25,21.47,2800,78.02,3,0,50000,RB,SJU22TC,False,2,2,<5%,mid,Q1 low,>49.9k
wk2_main,8856,109.02,0.4409016289935598,False,1,1,2-4,15.78,16.47,3600,148.06,2,2,50000,RB,pjtymiss,False,1,1,12-25%,low O/U,Q4 chalk,>49.9k
wk2_main,8863,109.00001,0.4404596539967167,False,1,1,2-4,11.37,23.97,2400,87.38,4,1,50000,TE,Feds,False,1,1,5-12%,high O/U,Q1 low,>49.9k
wk2_main,8863,109.0,0.4404596539967167,False,2,0,3-3,9.23,15.86,3800,131.46,1,2,49900,TE,makemoney73,False,2,0,5-12%,low O/U,Q4 chalk,49.6-49.9k
wk2_main,8865,108.98001,0.4403333754261902,False,1,1,2-4,11.37,23.97,2400,134.39,1,1,49800,TE,tommytouchdown15O,False,1,1,5-12%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,8865,108.98001,0.4403333754261902,False,2,0,3-3,11.37,23.97,2400,95.4,2,0,50000,WR,p3nny38,False,2,0,5-12%,high O/U,Q2,>49.9k
wk2_main,8865,108.98,0.4403333754261902,False,1,0,2-4,5.06,22.44,2500,132.23,0,1,50000,RB,nickelos85,False,1,0,5-12%,mid,Q4 chalk,>49.9k
wk2_main,8865,108.98,0.4403333754261902,False,2,0,3-3,5.38,18.25,3300,76.18,3,1,50000,WR,jkuch97,False,2,0,5-12%,low O/U,Q1 low,>49.9k
wk2_main,8865,108.98,0.4403333754261902,False,1,0,2-4,15.78,16.47,3600,87.14,4,1,50000,TE,platinumtang,False,1,0,12-25%,low O/U,Q1 low,>49.9k
wk2_main,8865,108.98,0.4403333754261902,False,1,1,2-4,15.78,16.47,3600,148.03,1,2,50000,RB,lavikings,False,1,1,12-25%,low O/U,Q4 chalk,>49.9k
wk2_main,8865,108.98,0.4403333754261902,False,1,0,2-4,9.23,15.86,3800,112.57,1,1,50000,WR,shmjbrtr,False,1,0,5-12%,low O/U,Q3,>49.9k
wk2_main,8865,108.98,0.4403333754261902,False,1,0,2-4,5.36,18.39,3100,86.5,1,0,50000,RB,ctownballer,False,1,0,5-12%,mid,Q1 low,>49.9k
wk2_main,8865,108.979996,0.4403333754261902,False,1,1,2-4,11.37,23.97,2400,104.21000000000001,1,0,49800,WR,daddlac,False,1,1,5-12%,high O/U,Q2,49.6-49.9k
wk2_main,8865,108.979996,0.4403333754261902,False,1,0,2-4,15.78,16.47,3600,105.23,2,1,49800,WR,smokeyene840,False,1,0,12-25%,low O/U,Q2,49.6-49.9k
wk2_main,8865,108.979996,0.4403333754261902,False,2,0,3-3,5.38,18.25,3300,57.61,4,0,50000,WR,davidda1,False,2,0,5-12%,low O/U,Q1 low,>49.9k
wk2_main,8876,108.96001,0.43963884328829395,False,1,0,2-4,5.38,18.25,3300,34.52,7,0,49600,RB,ManEaterRTR,False,1,0,5-12%,low O/U,Q1 low,49-49.6k
wk2_main,8876,108.96,0.43963884328829395,False,1,1,2-4,15.78,16.47,3600,84.67,2,0,50000,RB,evanmc2,False,1,1,12-25%,low O/U,Q1 low,>49.9k
wk2_main,8876,108.95999,0.43963884328829395,False,1,0,2-4,3.66,18.5,3500,76.03,4,0,50000,RB,Johnrissy,False,1,0,<5%,mid,Q1 low,>49.9k
wk2_main,8879,108.94001,0.4394494254325041,False,1,2,2-4,5.35,23.67,2400,124.6,0,1,49900,RB,nharrington,False,1,2,5-12%,high O/U,Q3,49.6-49.9k
wk2_main,8879,108.94,0.4394494254325041,False,1,1,2-4,5.38,18.25,3300,90.47,0,0,49800,WR,jhaugen20,False,1,1,5-12%,low O/U,Q2,49.6-49.9k
wk2_main,8879,108.94,0.4394494254325041,False,1,2,2-4,11.37,23.97,2400,142.98,1,1,49900,RB,oltmanna,False,1,2,5-12%,high O/U,Q4 chalk,49.6-49.9k
wk2_main,8882,108.920006,0.43926000757671424,False,2,1,3-3,5.49,20.53,2700,137.43,0,1,49800,RB,subtle79,False,2,1,5-12%,mid,Q4 chalk,49.6-49.9k
wk2_main,8883,108.90001,0.439196868291451,False,1,0,3-3,15.78,16.47,3600,117.44,2,1,49500,RB,100rings,False,1,0,12-25%,low O/U,Q3,49-49.6k
wk2_main,8883,108.90001,0.439196868291451,False,1,0,3-3,5.36,18.39,3100,78.71000000000001,3,0,50000,RB,gattchr,False,1,0,5-12%,mid,Q1 low,>49.9k
