Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3067,5259826657,Davidb613,0,115.28001,DST 49ers  FLEX Jaxon Smith-Njigba QB Brock Purdy RB Jadarian Price RB Jacory Croskey-Merritt TE Michael Mayer WR George Pickens WR Michael Wilson WR Quentin Johnston,,,
3067,5263996774,kingkeith65,0,115.28001,DST 49ers  FLEX CeeDee Lamb QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE David Njoku WR Mike Evans WR Deebo Samuel Sr. WR Antonio Williams,,,
3067,5261062243,bigsqueeze1,0,115.28,DST Chargers  FLEX Kaelon Black QB Brock Purdy RB Javonte Williams RB J.K. Dobbins TE Trey McBride WR CeeDee Lamb WR Mike Evans WR Caleb Douglas,,,
3067,5261908223,Mark730,0,115.28,DST Jaguars  FLEX Pat Bryant QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE John Bates WR Jaxon Smith-Njigba WR Mike Evans WR George Pickens,,,
3067,5264020585,adstewart1,0,115.28,DST Broncos  FLEX Jacory Croskey-Merritt QB Justin Herbert RB Christian McCaffrey RB Jeremiyah Love TE AJ Barner WR Jaxon Smith-Njigba WR Ladd McConkey WR Pat Bryant,,,
3073,5262964042,BeachNut2892,0,115.26,DST 49ers  FLEX Antonio Williams QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Evan Engram WR Jaxon Smith-Njigba WR Deebo Samuel Sr. WR Stefon Diggs,,,
3073,5263171336,jere6777,0,115.26,DST 49ers  FLEX George Kittle QB Dak Prescott RB Ashton Jeanty RB Omarion Hampton TE Michael Mayer WR Mike Evans WR George Pickens WR Terry McLaurin,,,
3073,5264104993,voxpopuli,0,115.259995,DST 49ers  FLEX George Kittle QB Trevor Lawrence RB Ashton Jeanty RB Jeremiyah Love TE Brenton Strange WR CeeDee Lamb WR Parker Washington WR Courtland Sutton,,,
3076,5263982573,cgrove2240,0,115.23999,DST 49ers  FLEX Evan Engram QB Jayden Daniels RB Ashton Jeanty RB Jacory Croskey-Merritt TE Trey McBride WR Jaxon Smith-Njigba WR Terry McLaurin WR Kendrick Bourne,,,
3077,5259664957,mtsmiley666,0,115.18001,DST 49ers  FLEX Ashton Jeanty QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR Parker Washington WR Terry McLaurin WR Malik Washington,,,
3077,5263935018,Sensi,0,115.18001,DST Seahawks  FLEX Bhayshul Tuten QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR Mike Evans WR Deebo Samuel Sr. WR Stefon Diggs,,,
3077,5263281715,noseguard76420,0,115.18,DST 49ers  FLEX Kaelon Black QB Brock Purdy RB Christian McCaffrey RB Kyle Juszczyk TE George Kittle WR Mike Evans WR George Pickens WR Deebo Samuel Sr.,,,
3080,5262123175,maxpeers5,0,115.159996,DST Jaguars  FLEX Trey McBride QB Trevor Lawrence RB Ashton Jeanty RB J.K. Dobbins TE Brenton Strange WR Jaxon Smith-Njigba WR Parker Washington WR Terry McLaurin,,,
3080,5262729536,newyorkers4ever,0,115.159996,DST Jaguars  FLEX Kendrick Bourne QB Trevor Lawrence RB Ashton Jeanty RB Jacory Croskey-Merritt TE Trey McBride WR Jaxon Smith-Njigba WR Parker Washington WR Antonio Williams,,,
3082,5264074022,BRog59,0,115.08001,DST Cardinals  FLEX De'Von Achane QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE David Njoku WR Mike Evans WR Courtland Sutton WR Tre Tucker,,,
3083,5261246072,derekogden16,0,115.06,DST Seahawks  FLEX Jack Bech QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE John Bates WR Jaxon Smith-Njigba WR George Pickens WR Terry McLaurin,,,
3083,5261895439,TripleFs,0,115.05999,DST Jaguars  FLEX Trey McBride QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Brenton Strange WR Jaxon Smith-Njigba WR Pat Bryant WR Kendrick Bourne,,,
3085,5263198964,fcunited22,0,115.03999,DST 49ers  FLEX Jeremiyah Love QB Jayden Daniels RB Ashton Jeanty RB Javonte Williams TE Evan Engram WR CeeDee Lamb WR Stefon Diggs WR Jakobi Meyers,,,
3086,5263809960,eed1219,0,114.98001,DST Cardinals  FLEX Kaelon Black QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Jake Ferguson WR Ladd McConkey WR Parker Washington WR Courtland Sutton,,,
3086,5264072822,rohan1103,0,114.979996,DST Seahawks  FLEX George Kittle QB Justin Herbert RB Christian McCaffrey RB J.K. Dobbins TE Trey McBride WR Ladd McConkey WR Quentin Johnston WR Tre Tucker,,,
3088,5261779448,NJT714,0,114.96001,DST 49ers  FLEX Trey McBride QB Trevor Lawrence RB Christian McCaffrey RB De'Von Achane TE Jake Ferguson WR Parker Washington WR Quentin Johnston WR Ryan Flournoy,,,
3088,5262442496,MarCZone,0,114.96,DST Jaguars  FLEX Kendrick Bourne QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE John Bates WR Jaxon Smith-Njigba WR Ladd McConkey WR Parker Washington,,,
3088,5263947779,speed400,0,114.96,DST Seahawks  FLEX Christian McCaffrey QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE Evan Engram WR Deebo Samuel Sr. WR Stefon Diggs WR Antonio Williams,,,
3091,5259869344,jkyleh57,0,114.94001,DST 49ers  FLEX Quentin Johnston QB Jayden Daniels RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR CeeDee Lamb WR Terry McLaurin WR Tre' Harris,,,
3091,5263963160,stramo88,0,114.94,DST Jaguars  FLEX Tyler Allgeier QB Jayden Daniels RB Christian McCaffrey RB Omarion Hampton TE Trey McBride WR Stefon Diggs WR Terry McLaurin WR Antonio Williams,,,
3091,5264071126,brockjb11,0,114.94,DST Jaguars  FLEX Bhayshul Tuten QB Jayden Daniels RB Ashton Jeanty RB De'Von Achane TE Jake Ferguson WR Mike Evans WR George Pickens WR Stefon Diggs,,,
3094,5259975775,Milks9511,0,114.880005,DST Chargers  FLEX Trey McBride QB Brock Purdy RB Christian McCaffrey RB J.K. Dobbins TE Jake Ferguson WR Mike Evans WR Terry McLaurin WR Quentin Johnston,,,
3094,5260220128,thabease,0,114.880005,DST Jaguars  FLEX Javonte Williams QB Justin Herbert RB Christian McCaffrey RB Omarion Hampton TE Michael Mayer WR CeeDee Lamb WR Quentin Johnston WR Rashid Shaheed,,,
3094,5260998736,dirtyjohn74,0,114.880005,DST Broncos  FLEX Michael Mayer QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE George Kittle WR Mike Evans WR George Pickens WR Jakobi Meyers,,,
3094,5257830183,kingwiggi,0,114.88,DST Chargers  FLEX Rachaad White QB Brock Purdy RB Christian McCaffrey RB Bhayshul Tuten TE Brenton Strange WR Mike Evans WR Parker Washington WR Quentin Johnston,,,
3094,5263961355,Littlebilly65,0,114.88,DST Jaguars  FLEX Mike Evans QB Brock Purdy RB Christian McCaffrey RB Jadarian Price TE George Kittle WR George Pickens WR Parker Washington WR Pat Bryant,,,
3099,5263646704,jdtrot,0,114.84,DST 49ers  FLEX Caleb Douglas QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Evan Engram WR Jaxon Smith-Njigba WR Terry McLaurin WR Quentin Johnston,,,
3100,5262204565,Ship1992,0,114.82,DST 49ers  FLEX George Pickens QB Bo Nix RB Christian McCaffrey RB Bhayshul Tuten TE Michael Mayer WR Mike Evans WR Jaylen Waddle WR Demarcus Robinson,,,
3100,5263816721,Sneebl,0,114.82,DST 49ers  FLEX Christian McCaffrey QB Bo Nix RB Javonte Williams RB Bhayshul Tuten TE Brenton Strange WR Jaylen Waddle WR Parker Washington WR Pat Bryant,,,
3102,5263258263,clawedmonay,0,114.78001,DST Seahawks  FLEX George Pickens QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE Brenton Strange WR Mike Evans WR Stefon Diggs WR Caleb Douglas,,,
3102,5264089208,shot65,0,114.78001,DST Jaguars  FLEX Ashton Jeanty QB Justin Herbert RB Christian McCaffrey RB Javonte Williams TE David Njoku WR CeeDee Lamb WR Parker Washington WR Cooper Kupp,,,
3104,5260846397,acim2887,0,114.76,DST 49ers  FLEX Jakobi Meyers QB Trevor Lawrence RB Christian McCaffrey RB Javonte Williams TE David Njoku WR Jaylen Waddle WR Parker Washington WR Stefon Diggs,,,
3104,5261828280,zavale,0,114.76,DST Jaguars  FLEX Caleb Douglas QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR George Pickens WR Terry McLaurin,,,
3104,5263284065,jsut9,0,114.76,DST Jaguars  FLEX George Pickens QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE Luke Farrell WR CeeDee Lamb WR Mike Evans WR Terry McLaurin,,,
3104,5261754931,junkline2,0,114.759995,DST Jaguars  FLEX Cooper Kupp QB Trevor Lawrence RB Christian McCaffrey RB J.K. Dobbins TE Brenton Strange WR Jaxon Smith-Njigba WR Mike Evans WR Parker Washington,,,
3108,5261939435,jdk154,0,114.74,DST Jaguars  FLEX Javonte Williams QB Jayden Daniels RB Christian McCaffrey RB Bhayshul Tuten TE George Kittle WR Jaylen Waddle WR Terry McLaurin WR Quentin Johnston,,,
3109,5263996576,Niesent1228,0,114.67999,DST Seahawks  FLEX Terry McLaurin QB Brock Purdy RB Ashton Jeanty RB Omarion Hampton TE Evan Engram WR Mike Evans WR Jaylen Waddle WR Deebo Samuel Sr.,,,
3110,5262236371,goldenstars,0,114.66001,DST Broncos  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR George Pickens WR Parker Washington WR Caleb Douglas,,,
3110,5263244535,tarhokie3,0,114.66001,DST Broncos  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR George Pickens WR Parker Washington WR Caleb Douglas,,,
3110,5264006582,King_Fig,0,114.66001,DST Broncos  FLEX Ashton Jeanty QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR George Pickens WR Parker Washington WR Caleb Douglas,,,
3110,5264019357,Deje8352,0,114.66001,DST Broncos  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR George Pickens WR Parker Washington WR Caleb Douglas,,,
3114,5263013290,ydoja2,0,114.64,DST Broncos  FLEX Christian McCaffrey QB Jayden Daniels RB Ashton Jeanty RB Omarion Hampton TE Michael Mayer WR Deebo Samuel Sr. WR Stefon Diggs WR Terry McLaurin,,,
3115,5261958459,RickTheLockPick,0,114.58,DST Jaguars  FLEX Trey McBride QB Brock Purdy RB Christian McCaffrey RB J.K. Dobbins TE George Kittle WR George Pickens WR Michael Wilson WR Terry McLaurin,,,
3115,5263151710,Shrimp5,0,114.58,DST 49ers  FLEX Courtland Sutton QB Brock Purdy RB Christian McCaffrey RB Jacory Croskey-Merritt TE George Kittle WR Parker Washington WR Terry McLaurin WR Quentin Johnston,,,
3115,5264084634,KCScubaSteve,0,114.58,DST Broncos  FLEX Jaxon Smith-Njigba QB Justin Herbert RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR Ladd McConkey WR Quentin Johnston WR Demarcus Robinson,,,
3118,5263564839,donutgetjelly,0,114.56,DST Jaguars  FLEX Jacory Croskey-Merritt QB Trevor Lawrence RB Ashton Jeanty RB Bhayshul Tuten TE Michael Mayer WR Jaxon Smith-Njigba WR Ladd McConkey WR Parker Washington,,,
3118,5264069412,miseenplace86,0,114.56,DST Chargers  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB J.K. Dobbins RB Kaelon Black TE George Kittle WR George Pickens WR Parker Washington WR Brian Thomas Jr.,,,
3118,5264099288,tucker6969,0,114.56,DST Jaguars  FLEX Antonio Williams QB Trevor Lawrence RB Christian McCaffrey RB Bhayshul Tuten TE Brenton Strange WR Jaxon Smith-Njigba WR Ladd McConkey WR Deebo Samuel Sr.,,,
3121,5264060837,rayp80,0,114.54001,DST 49ers  FLEX Deebo Samuel Sr. QB Jayden Daniels RB Javonte Williams RB J.K. Dobbins TE Michael Mayer WR CeeDee Lamb WR Mike Evans WR Stefon Diggs,,,
3122,5263836695,dmorouk720,0,114.48001,DST Chargers  FLEX De'Von Achane QB Brock Purdy RB Christian McCaffrey RB J.K. Dobbins TE Michael Mayer WR George Pickens WR Deebo Samuel Sr. WR Stefon Diggs,,,
3122,5264106835,unclesnappy,0,114.48001,DST 49ers  FLEX Tyler Allgeier QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR George Pickens WR Deebo Samuel Sr. WR Stefon Diggs,,,
3122,5262516606,Sirhcovlas,0,114.48,DST 49ers  FLEX Trey McBride QB Brock Purdy RB Christian McCaffrey RB Tyler Allgeier TE George Kittle WR Mike Evans WR Antonio Williams WR Pat Bryant,,,
3122,5262626844,hotptato,0,114.48,DST 49ers  FLEX Mike Evans QB Brock Purdy RB Omarion Hampton RB Bhayshul Tuten TE George Kittle WR George Pickens WR Deebo Samuel Sr. WR Quentin Johnston,,,
3122,5262937565,jklodawizard,0,114.48,DST Dolphins  FLEX Mike Evans QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE George Kittle WR CeeDee Lamb WR Terry McLaurin WR Marvin Harrison Jr.,,,
3122,5262824786,ThatGuyJakeE,0,114.479996,DST 49ers  FLEX Stefon Diggs QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE David Njoku WR Mike Evans WR George Pickens WR Kendrick Bourne,,,
3128,5258829511,Bgruber318,0,114.380005,DST Seahawks  FLEX Michael Wilson QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR George Pickens WR Deebo Samuel Sr. WR Stefon Diggs,,,
3128,5264069623,Brewdog444,0,114.380005,DST Dolphins  FLEX Omarion Hampton QB Justin Herbert RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Quentin Johnston WR Caleb Douglas,,,
3130,5264017505,jlove261,0,114.36001,DST Cardinals  FLEX Javonte Williams QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR CeeDee Lamb WR Parker Washington WR Caleb Douglas,,,
3130,5264064918,devobrain,0,114.36001,DST Cardinals  FLEX Christian McCaffrey QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Parker Washington WR Caleb Douglas,,,
3130,5263972959,makeatley,0,114.36,DST Jaguars  FLEX Javonte Williams QB Trevor Lawrence RB Ashton Jeanty RB Omarion Hampton TE Michael Mayer WR CeeDee Lamb WR Parker Washington WR Terry McLaurin,,,
3133,5264094310,nards1957,0,114.34,DST 49ers  FLEX Christian McCaffrey QB Jayden Daniels RB Javonte Williams RB Kaelon Black TE Jake Ferguson WR George Pickens WR Deebo Samuel Sr. WR Stefon Diggs,,,
3134,5264106185,bulldogbilly,0,114.28001,DST 49ers  FLEX Javonte Williams QB Brock Purdy RB Christian McCaffrey RB Omarion Hampton TE Michael Mayer WR George Pickens WR Terry McLaurin WR Demarcus Robinson,,,
3134,5259956023,foreverbliss81,0,114.28,DST Jaguars  FLEX Parker Washington QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Trey McBride WR Deebo Samuel Sr. WR Antonio Williams WR Kendrick Bourne,,,
3134,5264014560,Brandune20,0,114.28,DST 49ers  FLEX Malik Washington QB Brock Purdy RB Christian McCaffrey RB Jadarian Price TE Michael Mayer WR Mike Evans WR George Pickens WR Parker Washington,,,
3137,5260318690,oehley,0,114.26001,DST Seahawks  FLEX Jeremiyah Love QB Dak Prescott RB Javonte Williams RB J.K. Dobbins TE Michael Mayer WR CeeDee Lamb WR George Pickens WR Michael Wilson,,,
3137,5263325423,Bolt801,0,114.259995,DST Jaguars  FLEX Ashton Jeanty QB Trevor Lawrence RB Bhayshul Tuten RB J.K. Dobbins TE Michael Mayer WR Jaxon Smith-Njigba WR Mike Evans WR Parker Washington,,,
3137,5263554418,ajmccann,0,114.259995,DST 49ers  FLEX Christian McCaffrey QB Dak Prescott RB Ashton Jeanty RB Jacory Croskey-Merritt TE AJ Barner WR George Pickens WR Parker Washington WR Kendrick Bourne,,,
3137,5264096239,pickle0021,0,114.259995,DST Chargers  FLEX Deebo Samuel Sr. QB Dak Prescott RB Ashton Jeanty RB Jeremiyah Love TE George Kittle WR George Pickens WR Ladd McConkey WR Stefon Diggs,,,
3141,5263956050,JJslugger,0,114.240005,DST 49ers  FLEX Terry McLaurin QB Jayden Daniels RB Christian McCaffrey RB Ashton Jeanty TE AJ Barner WR CeeDee Lamb WR Marvin Harrison Jr. WR Antonio Williams,,,
3141,5264078592,mazenblue17,0,114.240005,DST Broncos  FLEX Jaxon Smith-Njigba QB Jayden Daniels RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR George Pickens WR Terry McLaurin WR Antonio Williams,,,
3141,5264079970,Gabe5678,0,114.23999,DST 49ers  FLEX Christian McCaffrey QB Jayden Daniels RB Ashton Jeanty RB Javonte Williams TE Jake Ferguson WR Stefon Diggs WR Terry McLaurin WR Pat Bryant,,,
3144,5261643180,RNATION34,0,114.2,DST Cardinals  FLEX Michael Wilson QB Jacoby Brissett RB De'Von Achane RB Jacory Croskey-Merritt TE Trey McBride WR CeeDee Lamb WR Jaylen Waddle WR Pat Bryant,,,
3145,5259758158,calculates_clown,0,114.18001,DST Seahawks  FLEX Jadarian Price QB Brock Purdy RB Christian McCaffrey RB De'Von Achane TE Michael Mayer WR Mike Evans WR Parker Washington WR Tre' Harris,,,
3145,5264033591,Shonnyboi24,0,114.18,DST Jaguars  FLEX Mike Evans QB Malik Willis RB Christian McCaffrey RB Jacory Croskey-Merritt TE Trey McBride WR CeeDee Lamb WR Pat Bryant WR Caleb Douglas,,,
3145,5263971316,CajunTap,0,114.17999,DST 49ers  FLEX Cooper Kupp QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Brenton Strange WR Mike Evans WR Stefon Diggs WR Terry McLaurin,,,
3145,5264016396,charles52,0,114.17999,DST 49ers  FLEX George Kittle QB Justin Herbert RB Omarion Hampton RB Javonte Williams TE Brenton Strange WR Jaylen Waddle WR Ladd McConkey WR Parker Washington,,,
3149,5262698784,bandersnatch1,0,114.16,DST 49ers  FLEX Jacory Croskey-Merritt QB Dak Prescott RB Christian McCaffrey RB Tyler Allgeier TE Jake Ferguson WR Mike Evans WR George Pickens WR Antonio Williams,,,
3149,5263304782,billredskin,0,114.16,DST Raiders  FLEX Caleb Douglas QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Trey McBride WR Jaxon Smith-Njigba WR Jakobi Meyers WR Antonio Williams,,,
3149,5260214633,Tvbdraftkings,0,114.159996,DST Seahawks  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Evan Engram WR Mike Evans WR Demarcus Robinson WR Kendrick Bourne,,,
3152,5262256321,Hebert92,0,114.14,DST Chargers  FLEX Jacory Croskey-Merritt QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR George Pickens WR Stefon Diggs WR Terry McLaurin,,,
3152,5264052498,harshreality18,0,114.14,DST Chargers  FLEX Jacory Croskey-Merritt QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR George Pickens WR Stefon Diggs WR Terry McLaurin,,,
3154,5261392936,batterylucy,0,114.08,DST Jaguars  FLEX Jeremiyah Love QB Justin Herbert RB Omarion Hampton RB Jadarian Price TE Trey McBride WR CeeDee Lamb WR Deebo Samuel Sr. WR Tre' Harris,,,
3154,5263344548,Acer316,0,114.08,DST Seahawks  FLEX Mike Evans QB Brock Purdy RB Ashton Jeanty RB Jeremiyah Love TE Brenton Strange WR CeeDee Lamb WR Quentin Johnston WR Brian Thomas Jr.,,,
3154,5263968492,addisongoose42,0,114.079994,DST Broncos  FLEX J.K. Dobbins QB Justin Herbert RB Christian McCaffrey RB Jadarian Price TE David Njoku WR CeeDee Lamb WR Parker Washington WR Terry McLaurin,,,
3154,5263989330,estenenbaum,0,114.079994,DST Seahawks  FLEX Jacory Croskey-Merritt QB Brock Purdy RB Ashton Jeanty RB Jeremiyah Love TE Evan Engram WR CeeDee Lamb WR Ladd McConkey WR Deebo Samuel Sr.,,,
3158,5262040056,Carstars,0,114.060005,DST Jaguars  FLEX Ladd McConkey QB Trevor Lawrence RB Ashton Jeanty RB Bhayshul Tuten TE Trey McBride WR Jaxon Smith-Njigba WR Antonio Williams WR Caleb Douglas,,,
3159,5262161744,derektreybig,0,114.04,DST Raiders  FLEX Javonte Williams QB Jayden Daniels RB Christian McCaffrey RB Jadarian Price TE Trey McBride WR Stefon Diggs WR Terry McLaurin WR Caleb Douglas,,,
3159,5264018971,TJPECAK,0,114.04,DST Broncos  FLEX Christian McCaffrey QB Jayden Daniels RB Javonte Williams RB J.K. Dobbins TE Michael Mayer WR CeeDee Lamb WR Deebo Samuel Sr. WR Terry McLaurin,,,
3161,5257804534,neilknott,0,113.98,DST 49ers  FLEX Terry McLaurin QB Brock Purdy RB Ashton Jeanty RB Jacory Croskey-Merritt TE Michael Mayer WR CeeDee Lamb WR Mike Evans WR Quentin Johnston,,,
3161,5264097643,bmmatriz03,0,113.979996,DST Cardinals  FLEX Mike Evans QB Brock Purdy RB Ashton Jeanty RB J.K. Dobbins TE Evan Engram WR Jaxon Smith-Njigba WR Ladd McConkey WR Deebo Samuel Sr.,,,
3163,5264004988,RockMountainGold,0,113.96001,DST 49ers  FLEX Jeremiyah Love QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR George Pickens WR Quentin Johnston WR Antonio Williams,,,
3163,5258924476,bruster88,0,113.96,DST 49ers  FLEX Bhayshul Tuten QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE David Njoku WR Jaylen Waddle WR George Pickens WR Terry McLaurin,,,
3165,5264092062,jackie.baker,0,113.94,DST Chargers  FLEX Tory Horton QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR Jaxon Smith-Njigba WR George Pickens WR Jakobi Meyers,,,
3166,5263994426,Frankie_Wilde,0,113.920006,DST Chargers  FLEX De'Von Achane QB Bo Nix RB Christian McCaffrey RB Omarion Hampton TE Evan Engram WR Jaylen Waddle WR George Pickens WR Caleb Douglas,,,
3167,5264064787,JJWATTSUP,0,113.90001,DST Jaguars  FLEX Antonio Williams QB Jacoby Brissett RB Javonte Williams RB Jacory Croskey-Merritt TE Trey McBride WR Jaxon Smith-Njigba WR Parker Washington WR Michael Wilson,,,
3168,5263766806,hondo777,0,113.880005,DST 49ers  FLEX Caleb Douglas QB Justin Herbert RB De'Von Achane RB Jadarian Price TE George Kittle WR Jaxon Smith-Njigba WR Ladd McConkey WR Michael Wilson,,,
3168,5259725780,Fishmanzada85,0,113.88,DST Chargers  FLEX Christian McCaffrey QB Malik Willis RB Javonte Williams RB J.K. Dobbins TE AJ Barner WR CeeDee Lamb WR George Pickens WR Terry McLaurin,,,
3168,5262808523,mcnasty2222,0,113.88,DST Chargers  FLEX Javonte Williams QB Malik Willis RB Christian McCaffrey RB J.K. Dobbins TE AJ Barner WR CeeDee Lamb WR George Pickens WR Terry McLaurin,,,
3168,5262883910,Dogs498,0,113.88,DST Chargers  FLEX Javonte Williams QB Malik Willis RB Christian McCaffrey RB J.K. Dobbins TE AJ Barner WR CeeDee Lamb WR George Pickens WR Terry McLaurin,,,
