Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
107,5252968898,ecarl616,0,165.12,DST Chargers  FLEX Quentin Johnston QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Dontayvion Wicks,,Chris Brooks,RB,0.15%,2.9
108,5250125315,es18car,0,165.06,DST Raiders  FLEX Michael Mayer QB Justin Herbert RB Ashton Jeanty RB Jeremiyah Love TE Trey McBride WR Justin Jefferson WR Ladd McConkey WR Jayden Reed,,Chig Okonkwo,FLEX,0.13%,3.6
109,5254446424,psully123,0,164.95999,DST Raiders  FLEX Justin Jefferson QB Jayden Daniels RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Stefon Diggs WR Jauan Jennings,,Kendrick Bourne,WR,0.13%,15.5
110,5252958664,jeremiah12483,0,164.88,DST Raiders  FLEX Tucker Kraft QB Jordan Love RB Saquon Barkley RB Ashton Jeanty TE Trey McBride WR DeVonta Smith WR Christian Watson WR Tre Tucker,,Jack Bech,FLEX,0.13%,11.3
111,5254249908,Mavdrivers,0,164.86,DST Chargers  FLEX Kendrick Bourne QB Jayden Daniels RB Saquon Barkley RB Ashton Jeanty TE David Njoku WR Justin Jefferson WR DeVonta Smith WR Christian Watson,,Jalen Tolbert,WR,0.11%,0
111,5254315822,EaglesGirl0928,0,164.86,DST Vikings  FLEX Ladd McConkey QB Justin Herbert RB Jordan Mason RB Jacory Croskey-Merritt TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Christian Watson,,Kaleb Johnson,RB,0.11%,0
113,5253679914,tommybananas,0,164.81999,DST Commanders  FLEX Trey McBride QB Jalen Hurts RB Ashton Jeanty RB Tyler Allgeier TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,David Njoku,FLEX,0.11%,10.8
114,5253529157,CappyLou,0,164.56001,DST Eagles  FLEX Trey McBride QB Justin Herbert RB De'Von Achane RB Ashton Jeanty TE David Njoku WR Justin Jefferson WR Ladd McConkey WR Dontayvion Wicks,,Jonnu Smith,TE,0.11%,7
115,5250177191,Bornmobster89,0,164.5,DST Chargers  FLEX Dallas Goedert QB Malik Willis RB De'Von Achane RB Ashton Jeanty TE Trey McBride WR DeVonta Smith WR Christian Watson WR Malik Washington,,Tre' Harris,FLEX,0.08%,5
116,5254400683,Milo1051,0,164.48,DST Dolphins  FLEX Ashton Jeanty QB Jordan Love RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Marvin Harrison Jr.,,Charlie Kolar,FLEX,0.06%,0
117,5251422953,tblanton111,0,164.31999,DST Eagles  FLEX Christian Watson QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Tre Tucker,,Jaylen Wright,RB,0.06%,-0.1
117,5254290582,nickcoachez,0,164.31999,DST Packers  FLEX De'Von Achane QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Christian Watson WR Tre Tucker,,Keaton Mitchell,FLEX,0.06%,0.9
119,5247925592,R-Day,0,164.3,DST Raiders  FLEX Dallas Goedert QB Malik Willis RB De'Von Achane RB Omarion Hampton TE Trey McBride WR Ladd McConkey WR Christian Watson WR Michael Wilson,,Tank Bigsby,FLEX,0.06%,0.3
120,5252905807,pat_the_hat2,0,164.12,DST Raiders  FLEX Dallas Goedert QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Christian Watson,,Bam Knight,RB,0.06%,0
120,5254465001,flachstallion29,0,164.12,DST Vikings  FLEX Ladd McConkey QB Jalen Hurts RB Ashton Jeanty RB Tyler Allgeier TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Marvin Harrison Jr.,,Luke McCaffrey,WR,0.06%,0
122,5251434914,davidwinz1960,0,163.81999,DST Raiders  FLEX Trey McBride QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR DeVonta Smith WR Christian Watson WR Quentin Johnston,,Malik Benson,WR,0.06%,0.8
123,5253314239,dgeller10,0,163.68,DST Eagles  FLEX Marvin Harrison Jr. QB Jordan Love RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Christian Watson,,Kendrick Bourne,FLEX,0.06%,15.5
124,5254359651,hambone1174,0,163.62001,DST Raiders  FLEX Omarion Hampton QB Kyler Murray RB Saquon Barkley RB Ashton Jeanty TE T.J. Hockenson WR Justin Jefferson WR Christian Watson WR Matthew Golden,,Jaylen Wright,FLEX,0.04%,-0.1
125,5253063151,TattMoney,0,163.59999,DST Vikings  FLEX Justin Jefferson QB Kirk Cousins RB Saquon Barkley RB Ashton Jeanty TE Trey McBride WR Christian Watson WR Quentin Johnston WR Luke McCaffrey,,Carlos Washington Jr.,FLEX,0.04%,0
126,5250820378,gphill2323,0,163.56,DST Raiders  FLEX Omarion Hampton QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Christian Watson WR Quentin Johnston,,Dyami Brown,WR,0.04%,0
126,5253585090,Illinireed17,0,163.56,DST Raiders  FLEX Saquon Barkley QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Christian Watson WR Quentin Johnston,,Antonio Williams,FLEX,0.04%,16.4
128,5253654735,timmullins27,0,163.48,DST Chargers  FLEX Trey McBride QB Jordan Love RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Ladd McConkey WR Christian Watson WR Dontayvion Wicks,,Brock Bowers,TE,0.04%,0
129,5253801467,BK_114,0,163.32,DST Vikings  FLEX Aaron Jones Sr. QB Kyler Murray RB Omarion Hampton RB Ashton Jeanty TE T.J. Hockenson WR Justin Jefferson WR Ladd McConkey WR Christian Watson,,Fernando Mendoza,QB,0.04%,0
129,5254310733,Ravens924,0,163.31999,DST Vikings  FLEX Chris Bell QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,Kaytron Allen,RB,0.04%,1.6
131,5251866981,riquesullivan,0,163.22,DST Vikings  FLEX Ashton Jeanty QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Dontayvion Wicks,,Chris Brooks,FLEX,0.04%,2.9
131,5254311725,26.jdixon,0,163.22,DST Dolphins  FLEX Saquon Barkley QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE T.J. Hockenson WR Justin Jefferson WR Christian Watson WR Hollywood Brown,,Kaleb Johnson,FLEX,0.04%,0
133,5254305500,jgooge,0,163.1,DST Raiders  FLEX Christian Watson QB Malik Willis RB De'Von Achane RB Ashton Jeanty TE Chig Okonkwo WR Justin Jefferson WR DeVonta Smith WR Malik Washington,,Dare Ogunbowale,RB,0.02%,0
134,5250806574,Damonri,0,162.92,DST Raiders  FLEX Saquon Barkley QB Kyler Murray RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR Christian Watson WR Tre Tucker,,Darius Cooper,WR,0.02%,0
135,5252362916,blitzburgh07,0,162.7,DST Vikings  FLEX De'Von Achane QB Malik Willis RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Malik Washington,,Tai Felton,FLEX,0.02%,0
136,5249941874,kylemell,0,162.66,DST Chargers  FLEX Christian Watson QB Justin Herbert RB Ashton Jeanty RB MarShawn Lloyd TE T.J. Hockenson WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,Myles Price,WR,0.02%,0
136,5254296093,signutz,0,162.65999,DST Commanders  FLEX De'Von Achane QB Justin Herbert RB Ashton Jeanty RB Jeremiyah Love TE Charlie Kolar WR Justin Jefferson WR Ladd McConkey WR Christian Watson,,E.J. Jenkins,TE,0.02%,0
138,5253021030,stalks00,0,162.6,DST Cardinals  FLEX Tucker Kraft QB Malik Willis RB De'Von Achane RB Ashton Jeanty TE Trey McBride WR DeVonta Smith WR Christian Watson WR Michael Wilson,,Ben Sinnott,TE,0.02%,0
139,5254010935,Huskers61,0,162.56,DST Raiders  FLEX Christian Watson QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Quentin Johnston,,J.J. McCarthy,QB,0.02%,0
140,5253238240,rescott3,0,162.49998,DST Chargers  FLEX Saquon Barkley QB Malik Willis RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Caleb Douglas,,DJ Herman,FLEX,0.02%,0
141,5254363732,matthewjosephbradley,0,162.45999,DST Raiders  FLEX Jordan Mason QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Christian Watson WR Jordan Addison,,Treylon Burks,WR,0.02%,0
142,5254441489,aaberna7,0,162.35999,DST Raiders  FLEX Saquon Barkley QB Justin Herbert RB Ashton Jeanty RB Jacory Croskey-Merritt TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,Roman Hemby,RB,0.02%,0
143,5253162432,wing77,0,162.28,DST Raiders  FLEX Terry McLaurin QB Jacoby Brissett RB Ashton Jeanty RB Jeremiyah Love TE Tucker Kraft WR Justin Jefferson WR Christian Watson WR Marvin Harrison Jr.,,Trey Benson,RB,0.02%,0
144,5253533017,jsaddi,0,162.22,DST Vikings  FLEX De'Von Achane QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR Quentin Johnston WR Dontayvion Wicks,,Malik Benson,FLEX,0.02%,0.8
145,5253410138,kmb842,0,162.12,DST Eagles  FLEX Christian Watson QB Jalen Hurts RB Saquon Barkley RB Jordan Mason TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,Ian Thomas,TE,0.02%,0
145,5254464697,vegasjc21,0,162.12,DST Vikings  FLEX Marvin Harrison Jr. QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,DeeJay Dallas,RB,0.02%,1.1
147,5252951563,capitanfuton,0,161.96,DST Raiders  FLEX Michael Wilson QB Justin Herbert RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,Brenen Thompson,WR,0.02%,0
147,5253274732,kowalr,0,161.95999,DST Eagles  FLEX Rachaad White QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Christian Watson,,KeAndre Lambert-Smith,WR,0.02%,0
149,5254334218,SMalo12,0,161.65999,DST Raiders  FLEX Jordan Mason QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,Will Sheppard,WR,0.02%,0
150,5254383255,benrichardson,0,161.51999,DST Eagles  FLEX DeVonta Smith QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Tre Tucker,,Dyami Brown,FLEX,0.02%,0
151,5253309051,ztaylor5418,0,161.5,DST Vikings  FLEX Ashton Jeanty QB Kirk Cousins RB Saquon Barkley RB Omarion Hampton TE Tucker Kraft WR Justin Jefferson WR Christian Watson WR Malik Washington,,Ollie Gordon II,RB,0.02%,0
152,5253141949,cubbypride21,0,161.42,DST Raiders  FLEX Terry McLaurin QB Kyler Murray RB Saquon Barkley RB Ashton Jeanty TE T.J. Hockenson WR Justin Jefferson WR Ladd McConkey WR Christian Watson,,Theo Wease Jr.,FLEX,0.02%,0
153,5254387895,barrys.team2015,0,161.37999,DST Eagles  FLEX De'Von Achane QB Jordan Love RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Christian Watson WR Jauan Jennings,,Josh Jacobs,RB,0.02%,0
154,5253050324,DuchessLynn,0,161.32,DST Cardinals  FLEX Saquon Barkley QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE Tucker Kraft WR Christian Watson WR Michael Wilson WR Stefon Diggs,,Josh Oliver,TE,0.02%,4.2
155,5249546114,mrmochapb,0,161.28,DST Commanders  FLEX Trey McBride QB Jordan Love RB Saquon Barkley RB Ashton Jeanty TE Tucker Kraft WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
156,5254402898,Ether-Bunny,0,161.22,DST Vikings  FLEX Trey McBride QB Kyler Murray RB Omarion Hampton RB Tyler Allgeier TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Christian Watson,,,
157,5252914954,cywan,0,161.16,DST Raiders  FLEX Christian Watson QB Justin Herbert RB Tyler Allgeier RB MarShawn Lloyd TE Trey McBride WR Justin Jefferson WR Ladd McConkey WR Michael Wilson,,,
158,5253228770,smrocket1964,0,161.09999,DST Vikings  FLEX De'Von Achane QB Malik Willis RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Quentin Johnston,,,
159,5254301619,westgaboy18,0,160.92,DST Eagles  FLEX Jeremiyah Love QB Jalen Hurts RB Ashton Jeanty RB Aaron Jones Sr. TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Jack Bech,,,
160,5250630632,drew2ko6,0,160.62,DST Vikings  FLEX Ashton Jeanty QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Quentin Johnston WR Dontayvion Wicks,,,
161,5250775576,jmcgoo710,0,160.42,DST Vikings  FLEX Ladd McConkey QB Jalen Hurts RB Ashton Jeanty RB Jacory Croskey-Merritt TE Oronde Gadsden II WR Justin Jefferson WR DeVonta Smith WR Stefon Diggs,,,
162,5249685468,razorback99,0,160.12001,DST Raiders  FLEX Ladd McConkey QB Kyler Murray RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR Michael Wilson WR Stefon Diggs,,,
162,5254039035,RawDawg1979,0,160.12001,DST Vikings  FLEX Dallas Goedert QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE T.J. Hockenson WR Justin Jefferson WR DeVonta Smith WR Marvin Harrison Jr.,,,
162,5254317563,teresainkc,0,160.12001,DST Raiders  FLEX Justin Jefferson QB Kyler Murray RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Michael Wilson WR Matthew Golden,,,
162,5254329004,dcaputo22,0,160.12,DST Raiders  FLEX Terry McLaurin QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE David Njoku WR DeVonta Smith WR Ladd McConkey WR Christian Watson,,,
166,5250531648,kmack22,0,160.06,DST Raiders  FLEX Michael Mayer QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Trey McBride WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
166,5252183704,jashford1913,0,160.06,DST Packers  FLEX Dallas Goedert QB Jayden Daniels RB Saquon Barkley RB Aaron Jones Sr. TE Trey McBride WR Justin Jefferson WR Christian Watson WR Malik Washington,,,
166,5252542623,CBell1991,0,160.06,DST Raiders  FLEX Trey McBride QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
169,5253151067,stayeduptolate,0,160.02,DST Raiders  FLEX Stefon Diggs QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Michael Wilson,,,
170,5253836181,shadesic,0,159.92001,DST Vikings  FLEX De'Von Achane QB Kyler Murray RB Saquon Barkley RB Ashton Jeanty TE T.J. Hockenson WR Justin Jefferson WR Christian Watson WR Matthew Golden,,,
171,5253684322,jb34lax,0,159.9,DST Eagles  FLEX Tucker Kraft QB Malik Willis RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Christian Watson,,,
172,5252525717,cbj25,0,159.86,DST Chargers  FLEX Justin Jefferson QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR Ladd McConkey WR Christian Watson WR Marvin Harrison Jr.,,,
172,5253572341,rumed14,0,159.86,DST Eagles  FLEX DeVonta Smith QB Justin Herbert RB Ashton Jeanty RB Tyler Allgeier TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Stefon Diggs,,,
174,5251181177,Timf32,0,159.81999,DST Chargers  FLEX Christian Watson QB Jalen Hurts RB Jordan Mason RB Mike Washington Jr. TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
174,5254416008,KzMoney,0,159.81999,DST Chargers  FLEX Justin Jefferson QB Jalen Hurts RB Jordan Mason RB Mike Washington Jr. TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Christian Watson,,,
176,5253165992,ztrow151,0,159.71999,DST Eagles  FLEX Tucker Kraft QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
177,5253537965,BigJdubs23,0,159.62,DST Raiders  FLEX Tyler Allgeier QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
178,5252603494,mrmartinez75,0,159.51999,DST Chargers  FLEX Justin Jefferson QB Kyler Murray RB Ashton Jeanty RB Tyler Allgeier TE Dallas Goedert WR Ladd McConkey WR Christian Watson WR Terry McLaurin,,,
179,5253049068,duckbeezy86,0,159.45999,DST Raiders  FLEX Trey McBride QB Jayden Daniels RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Stefon Diggs WR Quentin Johnston,,,
179,5253834169,SeanyB231,0,159.45999,DST Raiders  FLEX Ashton Jeanty QB Justin Herbert RB Jeremiyah Love RB Tyler Allgeier TE Trey McBride WR Christian Watson WR Michael Wilson WR Quentin Johnston,,,
181,5251933262,lic217,0,159.42,DST Raiders  FLEX Michael Mayer QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Trey McBride WR DeVonta Smith WR Ladd McConkey WR Matthew Golden,,,
181,5254420707,Koolkeeph1,0,159.42,DST Eagles  FLEX Christian Watson QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Makai Lemon WR Marvin Harrison Jr.,,,
183,5254323032,armorboi33,0,159.4,DST Eagles  FLEX Saquon Barkley QB Malik Willis RB De'Von Achane RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Malik Washington,,,
184,5248828243,abemmels,0,159.37999,DST Packers  FLEX Ashton Jeanty QB Jordan Love RB Saquon Barkley RB Omarion Hampton TE Tucker Kraft WR Ladd McConkey WR Christian Watson WR Matthew Golden,,,
184,5253379523,bruno15,0,159.37999,DST Packers  FLEX Ashton Jeanty QB Jordan Love RB Saquon Barkley RB Omarion Hampton TE Tucker Kraft WR Justin Jefferson WR Christian Watson WR Chris Bell,,,
186,5254273686,Ash5499,0,159.27998,DST Packers  FLEX Ashton Jeanty QB Jordan Love RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Quentin Johnston,,,
187,5254172924,Glen2011,0,159.26,DST Chargers  FLEX Christian Watson QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
188,5254387906,lilbd,0,159.22002,DST Vikings  FLEX Dallas Goedert QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE T.J. Hockenson WR Justin Jefferson WR DeVonta Smith WR Terry McLaurin,,,
189,5252241978,rodgo1,0,159.2,DST Raiders  FLEX De'Von Achane QB Kirk Cousins RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Stefon Diggs,,,
190,5254245889,wheelerdealers,0,159.18001,DST Eagles  FLEX Jauan Jennings QB Jordan Love RB Saquon Barkley RB Ashton Jeanty TE Tucker Kraft WR Justin Jefferson WR Christian Watson WR Michael Wilson,,,
191,5253012697,quantumman29,0,159.12,DST Raiders  FLEX Omarion Hampton QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Christian Watson WR Marvin Harrison Jr. WR Quentin Johnston,,,
192,5253731408,dkimmel18049,0,159.08,DST Eagles  FLEX Ashton Jeanty QB Jordan Love RB Saquon Barkley RB Kimani Vidal TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Christian Watson,,,
193,5250630781,yaya1960,0,159.06,DST Raiders  FLEX Trey McBride QB Justin Herbert RB Ashton Jeanty RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
194,5252277698,Hildreth74,0,159.01999,DST Raiders  FLEX Justin Jefferson QB Jalen Hurts RB Saquon Barkley RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Makai Lemon WR Jauan Jennings,,,
195,5253961559,najja6,0,158.98,DST Raiders  FLEX Trey McBride QB Jacoby Brissett RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Michael Wilson,,,
196,5248679341,berndawg,0,158.92,DST Chargers  FLEX Caleb Douglas QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Michael Wilson,,,
196,5254254189,gator057,0,158.92,DST Packers  FLEX Ladd McConkey QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR DeVonta Smith WR Christian Watson WR Jauan Jennings,,,
196,5254292580,kcoley10,0,158.92,DST Vikings  FLEX Ladd McConkey QB Jalen Hurts RB Omarion Hampton RB MarShawn Lloyd TE Dallas Goedert WR Justin Jefferson WR Christian Watson WR Terry McLaurin,,,
199,5252202283,Fuzz988,0,158.87999,DST Raiders  FLEX Quentin Johnston QB Jordan Love RB Omarion Hampton RB Ashton Jeanty TE Tucker Kraft WR DeVonta Smith WR Ladd McConkey WR Christian Watson,,,
199,5253155268,TeamZuni,0,158.87999,DST Vikings  FLEX Justin Jefferson QB Jacoby Brissett RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR Ladd McConkey WR Terry McLaurin WR Michael Wilson,,,
199,5253957987,Slayinkid,0,158.87999,DST Eagles  FLEX Michael Mayer QB Jacoby Brissett RB Saquon Barkley RB Ashton Jeanty TE Trey McBride WR Justin Jefferson WR Ladd McConkey WR Michael Wilson,,,
202,5254363298,alienhood,0,158.82,DST Chargers  FLEX Jordan Mason QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Dontayvion Wicks,,,
203,5253405675,kit_kat92,0,158.52,DST Raiders  FLEX Michael Mayer QB Jalen Hurts RB Omarion Hampton RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Terry McLaurin,,,
204,5254300911,ldlgiii,0,158.49998,DST Vikings  FLEX Ashton Jeanty QB Malik Willis RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
205,5254461941,awdiaz76,0,158.42,DST Eagles  FLEX Trey Benson QB Jalen Hurts RB Ashton Jeanty RB Jacory Croskey-Merritt TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
206,5253618474,StoneyJackson29,0,158.26,DST Vikings  FLEX Christian Watson QB Justin Herbert RB Omarion Hampton RB Jordan Mason TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Jayden Reed,,,
207,5249719646,spartanraider,0,158.22,DST Raiders  FLEX Malik Washington QB Jalen Hurts RB De'Von Achane RB Ashton Jeanty TE Dallas Goedert WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
208,5250342851,Methot,0,157.95999,DST Vikings  FLEX Saquon Barkley QB Justin Herbert RB Ashton Jeanty RB Jacory Croskey-Merritt TE Dallas Goedert WR Justin Jefferson WR Ladd McConkey WR Marvin Harrison Jr.,,,
208,5254312167,ewe2willlose,0,157.95999,DST Dolphins  FLEX Quentin Johnston QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Oronde Gadsden II WR Justin Jefferson WR Ladd McConkey WR Christian Watson,,,
